Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Baseline_Sales,Holiday_Uplift_Index,Fuel_Sensitivity,Fuel_Sensitivity_Index,FS_RollingCorr_12w,Temp_Band,MA_4w,MA_12w,STD_4w,STD_12w,CV_12w,Z_12w,Sales_Growth_Rate,Shock_Recovery,Holiday_Uplift_Score,Inflation_Adj_Sales,Basket_Size_Proxy,Resilience_Index
32,2010-11-05,1063056.21,0,49.2,2.729,190.9964377,9.137,1163769.964887218,-0.087,389540.5679736167,1.0652362285572157,-0.6355787858208711,Mild,1094268.15,1090833.0708333335,22198.44555059853,44062.547683861114,0.040393483532911105,-0.6303961594010931,-4.670478109486154,31211.939999999944,-0.002,1174929.2143624856,116346.31,0.96
32,2010-11-12,1141019.11,0,42.3,2.737,191.0411474,9.137,1163769.964887218,-0.02,416886.77749360615,1.1400170742235443,-0.6277429452037377,Mild,1105349.7075,1086760.675,32490.420298062156,35502.065969107,0.032667786740725596,1.5283176772645954,7.333845498160452,0.0,-0.002,1260801.5709478785,124878.97,0.967
32,2010-11-19,1150729.89,0,36.24,2.758,191.0312172,9.137,1163769.964887218,-0.011,417233.4626540971,1.1409651182097695,-0.4920682966061685,Cold,1117485.9300000002,1087613.08,39272.8754457363,37000.83432671727,0.034020218225692234,1.70582126453362,0.8510619949213538,0.0,-0.002,1271597.8708158834,125941.76,0.966
32,2010-11-26,1634635.86,1,29.97,2.742,191.0121805,9.137,1163769.964887218,0.405,596147.2866520789,1.6302222143417127,-0.35845353277741365,Cold,1247360.2675,1132505.0258333334,261148.89864559541,162380.29058203675,0.14338151873767813,3.0923139277976803,42.052090086927365,0.0,0.032,1806511.3760068566,178902.91,0.857
32,2010-12-03,1200892.56,0,35.18,2.712,190.9931437,9.137,1163769.964887218,0.032,442806.99115044245,1.210898396759059,-0.3256474380348744,Cold,1281819.355,1146859.79,236669.8045628368,159959.13938322838,0.13947575874399465,0.33779107719846435,-26.5345518603758,80926.79499999993,-0.002,1327293.9598484396,131431.82,0.861
32,2010-12-10,1377322.73,0,36.62,2.728,190.9741069,9.137,1163769.964887218,0.184,504883.69868035184,1.3806531366938446,-0.34309443097818165,Cold,1340895.26,1174639.8208333335,218612.3849903361,169147.78725075177,0.14399970463350373,1.1982593001125152,14.691586564579918,0.0,-0.002,1522446.2472356344,150741.24,0.856
32,2010-12-17,1557776.1,0,36.07,2.778,191.0303376,9.137,1163769.964887218,0.339,560754.535637149,1.5334373254005385,0.0888953865253455,Cold,1442656.8125,1215501.8208333333,193930.31493856813,197710.57582635595,0.16265757273058462,1.7311885200682302,13.101749217483704,0.0,-0.002,1721406.4830349702,170490.98,0.837
32,2010-12-24,1949183.14,0,30.72,2.781,191.1430189,9.137,1163769.964887218,0.675,700892.894642215,1.9166591751793893,0.4515044868506361,Cold,1521293.6324999998,1289509.6191666666,320314.88106200384,282634.2755637965,0.21917965664067418,2.3340181211830093,25.126013937432965,0.0,-0.002,2152657.547666475,213328.57,0.781
32,2010-12-31,955463.84,1,27.7,2.829,191.2557002,9.137,1163769.964887218,-0.179,337739.07387769525,0.9235800501226615,0.02321431392245725,Cold,1459936.4525000001,1278674.6525,412412.6419661624,293451.9650517233,0.2294969752297669,-1.1014096035888925,-50.98132030836261,504472.61250000016,0.032,1054582.6179552868,104570.85,0.771
32,2011-01-07,1046416.17,0,23.78,2.882,191.3683815,8.818,1163769.964887218,-0.101,363086.8043025677,0.9928958620822129,-0.16200051666010437,Cold,1377209.8125,1274484.9266666668,464417.8329878331,296628.112022162,0.23274352314073554,-0.7688710119613578,9.519180757274913,330793.64249999996,-0.002,1154290.1754049275,118668.2,0.767
32,2011-01-14,1028206.51,0,21.69,2.911,191.4784939,8.818,1163769.964887218,-0.116,353214.19099965645,0.9658982494445756,-0.28839321983661725,Cold,1244817.415,1268320.0525,471218.245297062,301267.0713329358,0.2375323726366266,-0.797012237141065,-1.7401929100541391,216610.90500000003,-0.002,1133551.0600573607,116603.14,0.762
32,2011-01-21,1078348.91,0,34.54,2.973,191.5731924,8.818,1163769.964887218,-0.073,362714.0632357888,0.991876565708874,-0.36363388775801914,Cold,1027108.8574999999,1265254.2525000002,52065.75544367803,303148.9270113053,0.23959526428171815,-0.6165462775760708,4.876685715596163,0.0,-0.002,1188243.1196043456,122289.51,0.76
32,2011-01-28,1006814.85,0,34.86,3.008,191.667891,8.818,1163769.964887218,-0.135,334712.38364361704,0.9153032739534107,-0.4973194521417152,Cold,1039946.61,1260567.4725,30288.255813061605,306969.83519582433,0.24351717928040092,-0.826636996231647,-6.633665535953471,33131.76000000001,-0.002,1108870.9074212085,114177.23,0.756
32,2011-02-04,1070457.8,0,15.47,3.011,191.7625895,8.818,1163769.964887218,-0.08,355515.70906675525,0.9721919724283103,-0.5657289282824366,Cold,1045957.0175,1254687.3633333333,34140.459067166725,310127.5757018172,0.2471751806584709,-0.5940444441821164,6.321216855313572,0.0,-0.002,1178382.8314791503,121394.62,0.753
32,2011-02-11,1124357.2,1,18.51,3.037,191.8572881,8.818,1163769.964887218,-0.034,370219.6904840303,1.0124014268407049,-0.6011269121464461,Cold,1069994.69,1252489.6391666667,48363.14760437396,311023.3958800059,0.24832412672646353,-0.4119704204377626,5.035172801767618,0.0,0.032,1237105.5203920035,127507.05,0.752
32,2011-02-18,1183528.58,0,42.09,3.051,191.9178331,8.818,1163769.964887218,0.017,387914.97214028187,1.0607908800697194,-0.5122326740622235,Mild,1096289.6075,1214897.3658333335,75435.27596556731,286967.34468066896,0.2362070679804542,-0.10931134296217533,5.262685203599005,0.0,-0.002,1301799.6766013787,134217.35,0.764
32,2011-02-25,1054754.67,0,33.0,3.101,191.9647167,8.818,1163769.964887218,-0.094,340133.7213801999,0.9301284445236903,-0.5864580625355889,Cold,1108274.5625,1202719.2083333333,58356.10450227381,290692.3841522032,0.24169596871661328,-0.50900727504392,-10.880507000515372,53519.892500000075,-0.002,1159873.926099685,119613.82,0.758
32,2011-03-04,1106847.62,0,39.17,3.232,192.0116004,8.818,1163769.964887218,-0.049,342465.228960396,0.9365041767214954,-0.5039368531193942,Cold,1117372.0175,1180179.6158333332,53094.816718300324,286377.25550167274,0.2426556531392552,-0.25606780714785077,4.938868865117252,10524.397499999963,-0.002,1216861.3832580582,125521.39,0.757
32,2011-03-11,1101458.21,0,36.51,3.372,192.058484,8.818,1163769.964887218,-0.054,326648.3422301305,0.8932513754645904,-0.32366956345154113,Cold,1111647.27,1142153.125,53324.61672274648,260837.2958510119,0.22837331540025502,-0.15601647328549456,-0.48691526300613797,10189.060000000056,-0.002,1210640.6965103964,124910.21,0.772
32,2011-03-18,1100765.5,0,45.25,3.406,192.1237981,8.818,1163769.964887218,-0.054,323184.23370522604,0.883778436819001,0.5284944043251601,Mild,1090956.5,1071451.655,24287.188557815323,59412.39543598571,0.055450374413753376,0.49339611346902135,-0.06289026616814741,0.0,-0.002,1209468.0127094684,124831.65,0.945
32,2011-03-25,1068719.22,0,46.7,3.414,192.1964844,8.818,1163769.964887218,-0.082,313040.19332161685,0.8560385806679985,0.29341264940347106,Mild,1094447.6375,1080889.6033333333,17366.390398338357,47014.073902013864,0.04349572218756488,-0.2588668099407565,-2.9112722010273817,25728.41749999998,-0.002,1173813.0173641439,121197.46,0.957
32,2011-04-01,1051121.02,0,44.83,3.461,192.2691707,8.595,1163769.964887218,-0.097,303704.4264663392,0.8305090263847615,0.10196823649316655,Mild,1080515.9874999998,1081281.6741666666,24845.16906431695,46719.14237511591,0.04320718966325024,-0.6455737976630983,-1.6466626285620567,29394.967499999795,-0.002,1154047.8306617534,122294.48,0.957
32,2011-04-08,1102975.59,0,48.81,3.532,192.3418571,8.595,1163769.964887218,-0.052,312280.7446206116,0.8539617949964833,0.010841392452139371,Mild,1080895.3325,1087512.4308333334,25279.298040134763,43897.86275199661,0.040365389403741146,0.35225312116051405,4.933263536105481,0.0,-0.002,1210522.4195243374,128327.58,0.96
32,2011-04-15,1120508.14,0,45.97,3.611,192.4225954,8.595,1163769.964887218,-0.037,310304.10966491274,0.8485564961943682,0.08835855615074574,Mild,1085830.9925,1091025.7,31591.331781663812,44776.08521868802,0.04104035791153959,0.6584416626868258,1.5895682695933333,0.0,-0.002,1229248.5048117987,130367.44,0.959
32,2011-04-22,1210602.91,0,48.69,3.636,192.5234638,8.595,1163769.964887218,0.04,332949.0951595159,0.9104813916410415,0.17073215996536803,Mild,1121301.915,1108008.0383333333,66424.16728307199,48430.1934306869,0.043709243755609965,2.118407224895766,8.040527934049635,0.0,-0.002,1327390.7527074232,140849.67,0.956
32,2011-04-29,1107494.55,0,44.86,3.663,192.6243322,8.595,1163769.964887218,-0.048,302346.3144963145,0.8267951383026209,0.05915923665057214,Mild,1135395.2974999999,1111094.4341666668,50686.295260900704,46977.99600351537,0.04228083100672662,-0.07662915562420738,-8.51710822337276,27900.747499999823,-0.002,1213699.554782144,128853.35,0.958
32,2011-05-06,1181793.55,0,46.65,3.735,192.7252006,8.595,1163769.964887218,0.015,316410.5890227577,0.8652552525646003,0.27042748457184784,Mild,1155099.7875,1115880.7966666666,49179.92231881312,51189.315312561936,0.0458734619911674,1.2876271724063932,6.708746331979687,0.0,-0.002,1294445.7381420913,137497.8,0.954
32,2011-05-13,1138162.76,0,56.09,3.767,192.826069,8.595,1163769.964887218,-0.022,302140.36633926205,0.8262319532170774,0.6606758756865619,Mild,1159513.4425,1112100.3116666668,45710.515565490634,47263.82868528287,0.04249960924338757,0.5514248222858983,-3.6919130249103205,21350.68249999988,-0.002,1246003.7946158652,132421.5,0.958
32,2011-05-20,1145084.76,0,45.71,3.828,192.831317,8.595,1163769.964887218,-0.016,299133.9498432602,0.8180106175386582,0.5913831111452243,Mild,1143133.905,1119627.8191666666,30513.65756611007,44407.26323234172,0.03966252219902309,0.57326074566093,0.6081731227965959,0.0,-0.002,1253547.5379568196,133226.85,0.96
32,2011-05-27,1175447.49,0,55.13,3.795,192.8365651,8.595,1163769.964887218,0.01,309735.83399209485,0.8470024915944305,0.6980960515379043,Mild,1160122.1400000001,1125344.475,21701.409564517646,46954.90643338952,0.041724918437431806,1.0670453591697877,2.651570526534641,0.0,-0.002,1286751.2147691275,136759.45,0.958
32,2011-06-03,1167757.0,0,61.25,3.763,192.8418131,8.595,1163769.964887218,0.003,310326.06962529896,0.8486165478226306,0.727993304004979,Mild,1156613.0025,1130869.3741666668,17816.08283842323,47782.05265145959,0.0422524950652855,0.7719975134263395,-0.6542606169502307,0.0,-0.002,1278297.71977267,135864.69,0.958
32,2011-06-10,1239741.34,0,65.49,3.735,192.8470612,8.595,1163769.964887218,0.065,331925.3922356091,0.9076819773271534,0.70001794141891,Mild,1182007.6475,1142450.6941666666,40589.79958732547,55964.037268035456,0.04898595410181539,1.7384493789711313,6.164325283427985,0.0,-0.002,1357059.2175764407,144239.83,0.951
32,2011-06-17,1192031.38,0,67.38,3.697,192.9034759,8.595,1163769.964887218,0.024,322432.07465512573,0.8817215854004903,0.609872838852186,Mild,1193744.3025,1152726.7074999998,32294.34832472272,52402.69325600321,0.04545977196073877,0.7500506187341315,-3.8483801790460737,1712.9225000001024,-0.002,1304452.8202724848,138688.93,0.955
32,2011-06-24,1163869.52,0,65.06,3.661,192.9982655,8.595,1163769.964887218,0.0,317910.27588090685,0.869356290823855,0.35165693087183597,Mild,1190849.81,1162122.4158333333,34895.041364963225,41503.07697503456,0.035713171357488686,0.04209577443421084,-2.362509953387293,26980.290000000037,-0.002,1273009.456615982,135412.39,0.964
32,2011-07-01,1199845.29,0,72.86,3.597,193.0930552,8.622,1163769.964887218,0.031,333568.33194328606,0.912174754310708,-0.028415155412729536,Hot,1198871.8825,1170194.8908333334,31322.079185673327,38245.91407776321,0.03268337127205116,0.7752566484979342,3.091048384873929,0.0,-0.002,1311714.5557621426,139160.9,0.967
32,2011-07-08,1110244.52,0,72.56,3.54,193.1878448,8.622,1163769.964887218,-0.046,313628.39548022597,0.8576470761639244,0.11606970160063594,Hot,1166497.6775,1169339.5891666666,40560.07134845265,39550.59434499803,0.03382301831855696,-1.4941638715004635,-7.467693605731451,56253.15749999997,-0.002,1213164.1880789131,128768.79,0.966
32,2011-07-15,1144254.26,0,70.55,3.532,193.3125484,8.622,1163769.964887218,-0.017,323967.7972819932,0.8859211669425726,0.26467740824757213,Hot,1154553.3975,1163810.5350000001,37449.94224838403,37859.202624435464,0.03253038315591073,-0.5165527439655566,3.06326573897433,10299.137499999953,-0.002,1249520.0603378727,132713.32,0.967
32,2011-07-22,1185674.48,0,76.0,3.545,193.5120367,8.622,1163769.964887218,0.019,334463.88716502115,0.9146237363816342,0.16624441160553924,Hot,1160004.6375,1170325.5291666666,40703.6529507623,33795.79262877813,0.028877258323880634,0.45416750546230217,3.61984407206839,0.0,-0.002,1293416.0014382128,137517.34,0.971
32,2011-07-29,1169988.62,0,75.91,3.547,193.711525,8.622,1163769.964887218,0.005,329853.0081759233,0.9020148433715153,0.14115943813429258,Hot,1152540.47,1169341.785,32964.16852518616,33602.89025503139,0.02873658556127915,0.01924938584422346,-1.3229482682295624,0.0,-0.002,1274990.4107019121,135698.05,0.971
32,2011-08-05,1201694.14,0,74.83,3.554,193.9110133,8.622,1163769.964887218,0.033,338124.40630275744,0.9246337787788302,0.157329568860014,Hot,1175402.875,1174636.0666666667,24469.619655135142,33246.85470032796,0.028303962089870526,0.8138536284777138,2.7098998621029047,0.0,-0.002,1308194.1675577892,139375.34,0.972
32,2011-08-12,1206795.74,0,74.2,3.542,194.1105017,8.622,1163769.964887218,0.037,340710.25974025973,0.9317050442382809,0.268701777016542,Hot,1191038.245,1179778.6483333332,16670.36726793319,33032.35043921646,0.027998769502975054,0.8178979487512257,0.42453398333124337,0.0,-0.002,1312397.7506327473,139967.03,0.972
32,2011-08-19,1221318.17,0,73.72,3.499,194.2500634,8.622,1163769.964887218,0.049,349047.77650757355,0.9545047874407591,0.18171950950243126,Hot,1199949.1675,1183601.2049999998,21634.7649118243,35076.44584602424,0.02963535834354295,1.0752789825276763,1.2033875757632373,0.0,-0.002,1327236.72454919,141651.38,0.97
32,2011-08-26,1183740.91,0,75.64,3.485,194.3796374,8.622,1163769.964887218,0.017,339667.40602582495,0.9288532602418664,0.3047298906969686,Hot,1203387.24,1184933.1975,15513.23083688296,34721.77443916152,0.029302727370976136,-0.03433832283223844,-3.0767789199435236,19646.330000000075,-0.002,1285543.0666286135,137293.08,0.971
32,2011-09-02,1152117.5,0,74.6,3.511,194.5092113,8.622,1163769.964887218,-0.01,328145.1153517516,0.897344445830472,0.0517830183408683,Hot,1190993.08,1177631.2108333332,30184.100873530828,31180.89046048023,0.026477635930195444,-0.8182483071056031,-2.67148070433757,38875.580000000075,-0.002,1250366.5345358814,133625.32,0.974
32,2011-09-09,1128237.3,1,61.24,3.566,194.6387853,8.622,1163769.964887218,-0.031,316387.3527762199,0.8651917108088429,-0.1098802979398466,Mild,1171353.47,1172315.0375,40327.60251223667,33828.4178511812,0.028856081146345608,-1.3029795745668007,-2.0727226172677637,43116.169999999925,0.032,1223634.7696493813,130855.64,0.971
32,2011-09-16,1142499.25,0,60.88,3.596,194.7419707,8.622,1163769.964887218,-0.018,317713.91824249167,0.8688193319358967,-0.18941516394730157,Mild,1151648.74,1170534.1816666666,23536.749997834704,34860.21103293475,0.029781454979212134,-0.8042100387797476,1.2640913396499087,9149.48999999999,-0.002,1238446.0835757134,132509.77,0.97
32,2011-09-23,1116140.29,0,58.66,3.581,194.8099713,8.622,1163769.964887218,-0.041,311683.96816531697,0.8523298522598468,-0.48145591810270183,Mild,1134748.585,1163558.765,15815.788434127582,36783.46290077737,0.03161289657834976,-1.289124820246267,-2.307131492646486,18608.294999999925,-0.002,1209451.1840795693,129452.6,0.968
32,2011-09-30,1088943.98,0,65.04,3.538,194.8779718,8.622,1163769.964887218,-0.064,307785.1837196156,0.8416682504130842,-0.43035200385775124,Mild,1118955.205,1161783.72,22723.531965860748,39966.35241203578,0.03440085424164472,-1.8225265905943535,-2.4366390357613565,30011.225000000093,-0.002,1179569.483090308,126298.3,0.966
32,2011-10-07,1149448.02,0,62.62,3.498,194.9459724,8.513,1163769.964887218,-0.012,328601.49228130357,0.8985924525317134,-0.37768693095273936,Mild,1124257.885,1162216.5333333332,27569.654412754095,39786.98071020182,0.03423370737644685,-0.32092189719887954,5.556212359060009,0.0,-0.002,1244674.5525182278,135022.67,0.966
32,2011-10-14,1175420.26,0,50.15,3.491,195.0261012,8.513,1163769.964887218,0.01,336700.16041248926,0.9207390411175396,-0.4076255442187415,Mild,1132488.1375,1161362.015,37833.62933968683,39345.02728364853,0.03387834867635871,0.35730677980346964,2.2595401921698066,0.0,-0.002,1272275.5298586523,138073.57,0.966
32,2011-10-21,1151258.74,0,48.87,3.548,195.1789994,8.513,1163769.964887218,-0.011,324481.0428410372,0.8873246863923795,-0.4230224183391921,Mild,1141267.75,1159801.1916666667,36837.062608047134,39343.20630926419,0.03392237099940112,-0.21712647412407665,-2.0555643646979482,0.0,-0.002,1245146.9067215673,135235.37,0.966
32,2011-10-28,1185391.96,0,42.76,3.55,195.3318977,8.513,1163769.964887218,0.019,333913.2281690141,0.9131179062823995,-0.46789787649359393,Mild,1165379.745,1158442.6766666668,17837.445018449795,38024.499587161976,0.032823807645428485,0.7087347269767086,2.9648608791452036,0.0,-0.002,1281060.2300085064,139244.91,0.967
32,2011-11-04,1204628.28,0,37.95,3.527,195.4847959,8.513,1163769.964887218,0.035,341544.7349021832,0.9339869969985188,-0.5182949102915461,Cold,1179174.81,1158262.055,22210.62582873624,37778.28619807937,0.03261635485251165,1.2273247324373686,1.622781379418159,0.0,-0.002,1300830.7972084591,141504.56,0.967
32,2011-11-11,1182733.0,0,38.1,3.505,195.6376941,8.513,1163769.964887218,0.016,337441.65477888734,0.922766728930563,-0.4857382004575958,Cold,1181002.995,1155046.6241666668,22099.251329016242,33300.114050686905,0.02883010378452211,0.8314198501299767,-1.817596379191766,0.0,-0.002,1276188.7742110768,138932.57,0.971
32,2011-11-18,1181651.55,0,42.61,3.479,195.7184713,8.513,1163769.964887218,0.015,339652.6444380569,0.9288128932573355,-0.48259344429738743,Mild,1188601.1975,1154872.5108333335,10799.690135493995,33141.52820220675,0.02869713140742476,0.808020650202952,-0.09143652878544906,6949.647499999963,-0.002,1274495.642693001,138805.54,0.971
32,2011-11-25,1684468.66,1,40.22,3.424,195.7704,8.513,1163769.964887218,0.447,491959.30490654206,1.3453101362160769,-0.7226763829079248,Mild,1313370.3725,1199235.1075000002,247625.22284102574,156359.13821558154,0.13038238893917764,3.103327109867923,42.552062831043536,0.0,0.032,1816337.9123096955,197870.16,0.87
32,2011-12-02,1179773.88,0,33.8,3.378,195.8223287,8.513,1163769.964887218,0.014,349252.1847246891,0.9550637614121197,-0.5039658840035582,Cold,1307156.7725,1203529.8225,251544.22923771408,154933.0344848549,0.12873219390860163,-0.15333038934522594,-29.96166043243571,127382.89250000007,-0.002,1271795.5670368033,138584.97,0.871
32,2011-12-09,1415746.91,0,17.94,3.331,195.8742575,8.513,1163769.964887218,0.217,425021.58811167814,1.1622624979233143,-0.5916397711186993,Cold,1365410.25,1226300.4608333332,239833.39357711922,164906.59469903584,0.1344748697125772,1.1488106313299207,20.001547245646776,0.0,-0.002,1525769.7496767952,166304.11,0.866
32,2011-12-16,1556017.91,0,26.23,3.266,195.9841685,8.513,1163769.964887218,0.337,476429.2437232088,1.3028416870626187,-0.6974805812947883,Cold,1459001.8399999999,1262956.9291666667,216091.52950715533,185763.7815091631,0.14708639480820226,1.5776002106141316,9.907914967654774,0.0,-0.002,1676001.2638213444,182781.38,0.853
32,2011-12-23,1959526.96,0,25.97,3.173,196.1713893,8.513,1163769.964887218,0.684,617562.8616451308,1.6887851682765336,-0.8332390316046984,Cold,1527766.4149999998,1335505.5108333332,327038.4733251859,264808.6356532263,0.19828344660890998,2.3564996195359686,25.93215973972949,0.0,-0.002,2108610.264354778,230180.54,0.802
32,2011-12-30,1102367.65,1,32.99,3.119,196.3586101,8.513,1163769.964887218,-0.053,353436.2455915357,0.9665054791285537,-0.47852152579097307,Cold,1508414.8575,1331582.1466666667,355541.7757178008,268143.6025551658,0.2013721821266577,-0.8548199341041894,-43.74317513855487,406047.2075,0.032,1185106.1493762948,129492.26,0.799
32,2012-01-06,1099937.25,0,36.75,3.095,196.5458309,8.256,1163769.964887218,-0.055,355391.6801292407,0.9718528033442858,-0.2500078316073812,Cold,1429462.4425,1325291.8958333333,413345.107966468,272981.67166942195,0.20597852633647412,-0.8255303165783067,-0.22047091095243054,329525.1924999999,-0.002,1181366.9445965488,133228.83,0.794
32,2012-01-13,1071598.36,0,28.99,3.077,196.7330517,8.256,1163769.964887218,-0.079,348260.760480988,0.9523526162603986,-0.04512327299067604,Cold,1308357.5550000002,1318653.5308333335,434337.5703003773,278511.1357097339,0.21120872859888115,-0.8870567067408605,-2.5764096997351382,236759.19500000007,-0.002,1149834.8106450513,129796.31,0.789
32,2012-01-20,1080012.04,0,36.86,3.055,196.7796652,8.256,1163769.964887218,-0.072,353522.7626841244,0.966742068457091,0.11832338412926971,Cold,1088478.8250000002,1309871.8708333333,15064.655214721035,284687.8169177767,0.21734020193643816,-0.8074101425271782,0.7851523774261793,8466.785000000149,-0.002,1158588.2526247571,130815.41,0.783
32,2012-01-27,1051864.6,0,36.67,3.038,196.8262786,8.256,1163769.964887218,-0.096,346235.87886767613,0.9468153823228405,0.2664281075687261,Cold,1075853.0625,1297141.5641666667,19923.972226605423,293112.68295702926,0.22596815263208073,-0.8368009247918643,-2.6062153899691687,23988.462499999907,-0.002,1128125.7155237386,127406.08,0.774
32,2012-02-03,1156826.31,0,35.89,3.031,196.8728921,8.256,1163769.964887218,-0.006,381664.8993731442,1.043699453681686,0.3952600364943391,Cold,1090075.3275000001,1294982.6733333333,46037.74337106396,294125.6094217018,0.2271270616035438,-0.4697189190868856,9.978633181495034,0.0,-0.002,1240403.4832124268,140119.47,0.773
32,2012-02-10,1129422.86,1,23.34,3.103,196.9195056,8.256,1163769.964887218,-0.03,363977.71833709313,0.9953321523793788,0.5586302300419779,Cold,1104531.4525000001,1290630.2825,47361.493606374024,296333.2589406029,0.2296035223709412,-0.5440071866260288,-2.3688474028568662,0.0,0.032,1210733.5527142847,136800.25,0.77
32,2012-02-17,1243812.59,0,24.26,3.113,196.9432711,8.256,1163769.964887218,0.069,399554.31737873435,1.0926197914695823,0.42923593543149374,Cold,1145481.59,1253908.9433333334,79203.77065677481,269148.34565124364,0.21464744077488765,-0.0375122251221856,10.128157845149332,0.0,-0.002,1333197.6592335058,150655.59,0.785
32,2012-02-24,1091822.72,0,33.41,3.129,196.9499007,8.256,1163769.964887218,-0.062,348936.63151166507,0.9542008507368608,0.6108431291908936,Cold,1155471.12,1246579.68,64641.7886852516,272526.9745784523,0.21861977934571525,-0.5678592375649409,-12.219676116962287,63648.40000000014,-0.002,1170245.8298930146,132245.97,0.781
32,2012-03-02,1153332.89,0,33.4,3.191,196.9565303,8.256,1163769.964887218,-0.009,361433.058602319,0.9883735350704472,0.6088806122084324,Cold,1154597.7650000001,1224711.845,64640.97520164453,268212.84903295344,0.21900077975726073,-0.26612802204427666,5.633714052039496,1264.8750000002328,-0.002,1236132.5237626873,139696.33,0.781
32,2012-03-09,1124537.97,0,39.9,3.286,196.9631599,8.256,1163769.964887218,-0.034,342220.92818015825,0.9358361126912769,0.28455352166755693,Cold,1153376.5425,1188755.1833333333,65317.72837743172,247914.20336998385,0.2085494194648381,-0.25902998884455386,-2.4966703238646026,28838.57250000001,-0.002,1205229.8015788528,136208.57,0.791
32,2012-03-16,1138101.18,0,51.51,3.486,197.0457208,8.256,1163769.964887218,-0.022,326477.6764199655,0.8927846733572604,0.22150320753796687,Mild,1126948.69,1120303.0350000001,26205.275437088054,50743.84115672719,0.045294745770930796,0.3507449297152834,1.2061140096496725,0.0,-0.002,1219255.172787912,137851.4,0.955
32,2012-03-23,1146632.46,0,47.64,3.664,197.2295234,8.256,1163769.964887218,-0.015,312945.5403930131,0.8557797431117146,0.24583748618023774,Mild,1140651.125,1123991.7691666668,12419.601650295266,50930.068844388006,0.04531178095916825,0.4445446736486782,0.7496064629332944,0.0,-0.002,1227250.0198107115,138884.75,0.955
32,2012-03-30,1108686.87,0,56.09,3.75,197.4133259,8.256,1163769.964887218,-0.047,295649.83200000005,0.8084829614834492,0.11281538784980967,Mild,1129489.62,1124720.9041666668,16586.23097819147,50616.05155878618,0.045003210459833014,-0.3167776559584963,-3.30930715148251,20802.75,-0.002,1185531.724234817,134288.62,0.955
32,2012-04-06,1270577.01,0,51.49,3.854,197.5971285,8.09,1163769.964887218,0.092,329677.480539699,0.9015348461322245,0.40090870364720477,Mild,1165999.3800000001,1141302.4583333335,71588.15463572383,62765.40381492632,0.05499454010340421,2.059646617551492,14.601971429498374,0.0,-0.002,1357378.933892984,157055.25,0.945
32,2012-04-13,1171834.47,0,52.1,3.901,197.780931,8.09,1163769.964887218,0.007,300393.35298641375,0.8214545768197794,0.35954079098248515,Mild,1174432.7025000001,1148954.3275,69151.63688339075,60157.0144119623,0.052358055470192136,0.3803403929475983,-7.771472269909873,2598.2325000001583,-0.002,1250727.1948792026,144849.75,0.948
32,2012-04-20,1121405.91,0,49.15,3.936,197.7227385,8.09,1163769.964887218,-0.036,284910.0381097561,0.7791139599475163,0.12567090935939218,Mild,1168126.065,1154749.4366666668,73543.0467696995,52860.907406529426,0.0457769501573599,-0.6307785526691172,-4.303385955185302,46720.15500000003,-0.002,1197255.841492186,138616.31,0.954
32,2012-04-27,1126962.44,0,61.76,3.927,197.664546,8.09,1163769.964887218,-0.032,286977.95772854594,0.7847688854592242,0.0760554992833269,Mild,1172694.9575,1152260.7808333333,69049.90029125556,53453.90005066192,0.046390453393721526,-0.4732739951501453,0.4954967644142272,45732.517500000075,-0.002,1203542.4244071874,139303.14,0.954
32,2012-05-04,1187384.53,0,58.29,3.903,197.6063534,8.09,1163769.964887218,0.02,304223.553676659,0.8319286297768784,0.07625382885484025,Mild,1151896.8375,1157090.9200000002,32702.22391611624,53820.119532981495,0.04651330211197361,0.5628677576874509,5.361499891691168,0.0,-0.002,1268443.7810490897,146771.88,0.953
32,2012-05-11,1187051.07,0,55.4,3.87,197.5481609,8.09,1163769.964887218,0.02,306731.54263565893,0.8387869673149835,0.429236044626198,Mild,1155700.9875,1152360.7933333332,36463.365136569686,47645.5962794137,0.041346075426250364,0.7280898839680494,-0.028083572892767528,0.0,-0.002,1268461.1020056996,146730.66,0.959
32,2012-05-18,1177539.71,0,57.46,3.837,197.5553137,8.09,1163769.964887218,0.012,306890.72452436795,0.8392222655322271,0.2882906211399667,Mild,1169734.4375,1159503.8758333332,28877.659042585154,44033.011669348554,0.037975734783725595,0.40959801482807723,-0.801259544797861,0.0,-0.002,1258251.8777214957,145554.97,0.962
32,2012-05-25,1232784.22,0,59.74,3.804,197.5886046,8.09,1163769.964887218,0.059,324075.7676130389,0.886216422219417,0.32969007425569313,Mild,1196189.8825,1166124.82,24819.52590135831,48742.227574842684,0.041798465086132615,1.3675903485872856,4.691519914857056,0.0,-0.002,1317061.0714886722,152383.71,0.958
32,2012-06-01,1157557.79,0,62.84,3.764,197.6218954,8.09,1163769.964887218,-0.005,307533.9505844846,0.8409812291902429,0.20665951246338013,Mild,1188733.1975,1168876.4716666667,31835.631669702976,47084.95330579479,0.040282232081083585,-0.24038850783512702,-6.1021571155412735,31175.407499999972,-0.002,1236483.6061330498,143085.02,0.96
